Geneid	HSF4_0H_1	HSF4_0H_2	HSF4_0H_3	HSF4_2H_1	HSF4_2H_2	HSF4_2H_3	HSF4_4H_1	HSF4_4H_2	HSF4_4H_3	HSF4_6H_1	HSF4_6H_2	HSF4_6H_3
FBgn0039560	20131	18358	15468	17048	13428	13542	13392	10211	13475	10472	12099	13774
FBgn0266229	0	3	0	0	0	74	0	30	12	0	0	0
FBgn0037398	50	48	12	4	26	89	10	26	32	0	0	24
FBti0020314	4	0	0	0	4	0	8	0	0	8	0	6
FBgn0039101	1005	766	786	441	447	456	265	356	366	271	190	299
FBti0061858	10	2	5	1	1	0	7	2	7	3	2	5
FBgn0038974	3447	2534	2280	2602	2550	2055	2361	2544	2350	2880	2988	2906
FBgn0038257	1202	804	792	669	612	401	733	1149	348	1663	1293	511
FBgn0267366	750	971	486	230	832	1079	150	616	714	68	172	398
FBgn0263513	15	0	9	3	20	5	12	5	0	1	1	12
FBgn0039007	69	42	29	23	51	688	12	395	240	53	36	31
FBgn0038099	1012	1318	1085	1644	1489	2601	2102	3879	2448	1944	2147	2008
FBgn0024321	2603	2680	2352	2971	2330	2240	2749	3170	2829	2098	2374	2822
FBgn0042693	16327	13646	12403	14719	12559	11269	12903	8645	10763	10374	11596	13019
FBgn0267612	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304260_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027951	17193	15779	14158	17370	13885	11631	13988	9990	12118	10206	11862	14540
FBgn0051334	0	0	1	0	0	1	0	1	0	0	0	0
FBgn0017550	14694	12355	11240	12403	10868	8851	9744	6890	8705	8654	9724	11156
FBgn0286516	13612	19080	15856	17785	11872	20711	20516	15809	19434	9261	13673	12390
FBgn0266053	13304	12014	10305	15182	14580	9463	11362	8191	9893	9961	9759	11406
FBgn0261279	22322	18944	16120	19633	16965	15341	15325	12898	15379	12849	14782	16957
FBgn0040251	8	16	16	10	17	18	36	6	24	18	6	18
FBgn0038681	734	813	671	391	218	320	864	752	356	909	787	341
FBgn0267314	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0260005	1021	840	747	1064	847	854	875	1162	934	776	788	762
FBgn0000659	2	2	0	12	8	10	70	38	5	104	30	0
FBti0059759	21	10	6	28	14	14	11	9	10	27	15	6
FBgn0037620	1279	1083	1094	990	1087	743	762	715	832	661	766	972
FBgn0038190	11832	10471	9123	11280	9937	8817	8815	7026	9103	9398	10384	9447
FBgn0263455	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038966	4179	3215	3036	3454	3315	2879	2958	3055	2990	3170	3409	3546
FBgn0037765	860	490	443	515	557	421	473	305	413	458	587	559
FBgn0262404	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062536	0	2	8	4	4	10	10	0	0	5	2	0
FBti0062496	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0037985	468	380	234	94	660	30532	130	14406	9034	98	134	158
FBti0062606	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0024330	7346	5860	5148	6837	6600	4848	5080	4108	5026	5358	5538	5922
FBgn0039098	137	182	136	160	213	216	251	379	242	252	206	216
FBgn0037369	5504	4774	4069	5195	5013	5872	4298	4779	4957	4798	5281	5476
FBgn0011224	29967	28480	26376	27812	25324	19184	19154	14713	18837	14137	16555	19271
FBgn0002354	1429	1360	1373	1310	1255	1274	1035	1213	1170	1181	1231	1238
FBgn0267193	2	0	0	0	2	0	0	0	0	3	0	0
FBgn0041191	16091	14833	14043	14055	13987	11219	12128	11061	11967	11154	12024	12652
FBgn0261987	5253	4216	3956	5257	4751	2281	4281	3644	4628	2565	3624	4194
FBgn0037759	6247	5436	4258	4114	4386	22334	3121	10461	8714	3284	3445	4204
FBgn0012002	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038463	3181	2502	2315	2319	2397	2222	2341	2324	2178	2247	2363	2428
FBgn0014022	5334	4305	4119	4192	3717	3110	3252	2170	2792	3399	3390	3290
FBgn0000281	0	0	0	0	0	0	0	0	0	0	0	0
FBti0215188	0	0	1	0	0	0	0	0	0	1	0	0
FBgn0042711	16	10	3	6	32	150	6	67	62	2	0	8
FBtr0472823_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040080	20918	16620	15652	17805	15870	12480	14241	10341	12869	13039	14865	16909
FBgn0039452	0	60	4	28	35	0	84	52	0	76	176	10
FBgn0046689	0	10	2	6	0	0	2	6	0	12	4	0
FBgn0086057	103	33	20	49	47	38	49	25	35	37	31	27
FBgn0039192	4	1	0	6	4	5	6	10	6	2	0	3
FBgn0011998	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038529	2	1	2	2	0	0	0	2	8	2	10	0
FBgn0038552	8960	7373	7302	7460	7348	5778	6207	4796	5603	6306	6496	7370
FBgn0039856	1180	876	921	746	950	727	551	575	544	598	505	704
FBgn0005674	24002	20206	16205	23237	20066	17562	17806	13318	16816	15849	17698	18311
FBgn0037849	1057	792	769	451	437	245	459	284	311	309	363	534
FBgn0264694	22461	18342	15326	17343	15873	13061	12802	12177	13738	16335	16961	15505
FBgn0039024	1305	1064	941	633	427	716	634	852	655	626	748	613
FBgn0004087	4618	4453	3951	3376	3712	3295	2630	4150	3320	3010	3329	2877
FBgn0067782	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026239	4668	4809	3354	4225	3658	2932	3009	2908	3196	2506	2823	3452
FBgn0037491	2304	1842	1829	2045	2108	1581	1649	1404	1432	1922	1863	1870
FBgn0037710	9635	8806	6878	7692	7371	7691	5734	6185	6500	6198	6381	6528
FBgn0000477	289	245	239	176	98	112	168	128	88	182	154	144
FBtr0304362_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037781	1665	1323	1295	1571	1570	1281	1336	1064	1349	1536	1571	1590
FBgn0051573	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0262858	277	352	178	15	236	4012	37	2098	1296	19	17	71
FBgn0038107	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039059	84	144	44	2	67	12	2	10	42	4	0	34
FBgn0261455	1	0	0	2	0	1	0	1	0	0	0	0
FBgn0038697	324	470	168	58	397	10568	48	4117	3126	36	52	199
FBgn0038539	102	106	30	21	77	4622	18	1844	1178	16	42	56
FBgn0039374	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0267698	25139	22119	19683	21429	19885	14290	15997	12511	14074	14069	14972	19425
FBgn0039066	11819	9151	7643	10387	9601	6548	7675	5840	7092	7057	7811	8483
FBgn0062412	190	187	145	192	173	209	152	251	219	189	203	149
FBgn0027090	19773	18417	14493	16216	13727	12898	11930	10947	12292	12222	13836	14232
FBtr0304511_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0267809	2	0	5	7	0	4	0	4	2	0	0	2
FBgn0028717	9348	7735	6964	8187	7107	5717	6693	4811	5386	5838	6091	7587
FBgn0039470	60	36	62	24	28	12	26	4	2	24	26	30
FBgn0003261	168682	141369	129593	154678	143173	109132	126176	119411	121346	119509	124902	152035
FBti0062102	0	1	0	0	1	0	1	0	0	0	1	0
FBgn0265421	0	3	0	0	5	2	0	1	4	1	0	2
FBgn0037843	22793	17902	16726	19927	18804	13223	14174	11112	13671	16435	16944	17411
FBti0020321	14	8	14	8	6	14	6	20	12	14	10	6
FBgn0038730	1	0	0	0	0	2	33	15	2	53	33	2
FBgn0266703	8	6	2	0	10	18	0	14	23	0	0	0
FBgn0037618	146	114	132	119	128	94	128	97	94	58	78	82
FBgn0010282	16516	16526	14412	16871	12814	12339	12434	9972	11462	10070	11633	11712
FBgn0038738	26058	19007	16908	21070	19357	14078	16433	15620	17667	18491	19868	20095
FBgn0003499	59	36	26	42	45	40	14	20	23	16	15	18
FBgn0262839	14	12	8	6	22	747	2	274	187	4	2	10
FBgn0039817	190	125	203	97	59	59	89	39	35	96	130	51
FBgn0267678	0	0	0	6	0	0	0	0	0	0	0	0
FBgn0039612	292	167	102	114	144	240	148	256	162	142	204	188
FBgn0260779	5202	4370	3761	4367	3949	3236	3474	3903	3919	3577	3946	3750
FBgn0029157	13148	11473	9104	11154	9836	11182	8752	8403	8883	7034	8027	10195
FBgn0267440	627	438	541	435	504	309	270	285	349	269	232	308
FBgn0020278	10245	8047	7633	9773	8493	6866	7771	6437	7461	6991	6875	9342
FBgn0024288	413	486	243	308	242	548	293	973	464	259	293	326
FBti0061711	33	31	18	38	24	229	24	114	71	11	11	8
FBgn0038946	16	12	7	14	14	9	28	26	8	10	18	8
FBgn0083943	276	377	208	36	324	5901	46	2751	2024	16	38	112
FBgn0051053	554	532	553	364	458	264	424	315	465	192	288	372
FBgn0027655	16090	12498	10683	14340	11441	8947	10717	8000	9096	7360	9005	10657
FBgn0039435	23	31	8	10	27	512	0	337	177	2	4	16
FBgn0266706	119	76	88	83	91	42	52	66	44	28	81	43
FBgn0261015	48	32	32	41	44	2037	21	884	525	21	23	14
FBgn0013995	2507	2591	2136	3354	2575	9404	3550	6669	5699	2076	2921	2710
FBgn0265203	0	1	5	4	0	0	0	2	10	0	12	0
FBgn0286030	2	4	0	0	2	0	0	0	0	0	0	0
FBtr0309655_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002906	6550	5501	4658	6749	5397	4595	5080	3676	4630	3725	4254	4861
FBgn0082962	32	6	10	12	13	8	12	19	7	14	19	11
FBgn0051143	0	8	1	2	0	0	0	0	0	0	0	2
FBgn0038039	15711	11411	11071	12681	12373	8452	9812	8940	10016	10538	11607	11975
FBgn0262962	817	672	882	617	680	644	511	664	577	467	442	464
FBgn0038394	79	186	254	165	145	165	267	179	193	158	228	162
FBgn0037992	10	10	4	0	11	6	0	2	2	0	0	0
FBgn0015221	47538	37043	35124	39875	36572	40510	35659	40039	43185	33276	42189	39136
FBgn0038261	50	60	74	35	54	36	68	109	68	46	50	50
FBgn0038720	15199	10395	6039	13087	12253	10549	12270	13271	13513	13305	15078	15648
FBgn0042205	1476	1443	1479	1217	1176	1033	1075	792	963	949	998	1172
FBgn0267158	4	2	1	14	6	21	1	2	6	4	6	0
FBgn0028436	3733	2842	2594	2925	2731	2236	2138	1859	2202	2598	2711	2615
FBgn0264987	55	61	44	43	52	61	42	86	86	26	22	39
FBgn0265315	0	2	4	0	0	0	2	0	0	0	0	0
FBgn0259821	158	147	101	78	89	98	49	83	87	50	44	77
FBgn0038872	12411	9706	8106	10828	8943	6151	8266	5433	6787	6853	7695	9613
FBgn0039443	0	0	0	0	4	2	0	0	0	0	0	0
FBgn0039131	38	26	42	3182	55	48	48	113	72	32	494	44
FBgn0039831	11509	8536	7978	9845	8758	6082	7539	5726	6528	6144	6722	8183
FBgn0038950	9647	8587	7530	6783	7075	5919	6080	7214	6480	6468	6770	7263
FBgn0039565	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0265423	19	2	2	0	34	38	2	10	8	0	0	2
FBgn0037579	330	244	180	113	222	2945	92	1297	853	70	105	128
FBgn0001139	42437	33983	30613	40514	35022	26069	32108	22568	26122	27489	29563	36971
FBgn0039434	10	8	0	1	4	6	0	2	6	2	0	0
FBgn0046876	31	40	30	25	24	32	36	40	61	30	63	40
FBgn0037797	7	2	0	2	2	5	0	5	7	2	0	6
FBti0020386	30	18	36	30	46	52	34	32	30	18	14	20
FBgn0046756	198	92	67	135	121	85	70	76	49	50	54	60
FBgn0003268	19790	15650	14218	19960	16348	12281	14883	9908	12998	10961	13079	15345
FBtr0304368_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBti0063898	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037987	147	172	93	60	187	7673	38	3616	2240	56	52	60
FBgn0039641	368	343	310	475	350	344	359	325	299	321	376	414
FBgn0037462	28	4	9	2	12	960	0	521	236	4	0	4
FBgn0014366	16187	13210	10969	12648	11739	10064	9581	8206	9276	10046	11111	11486
FBtr0472817_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0011840	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051358	0	0	0	0	1	2	0	2	1	0	0	0
FBgn0051075	2789	2407	2678	2225	2488	2123	2102	2356	2387	1900	2494	2453
FBgn0038852	33	32	36	35	35	14	7	30	23	23	14	6
FBgn0085384	4881	4095	4010	4389	3495	2601	2941	2838	2853	1797	2575	2874
FBgn0026317	16620	14172	11571	17440	14941	11393	13198	11000	12496	12072	13808	15511
FBgn0039590	8198	6138	4892	7733	6038	4710	5473	4083	5032	4422	4724	5884
FBgn0038717	4	28	4	6	10	20	167	15	15	78	18	0
FBgn0038461	8001	6532	5658	6771	6227	4590	4908	5526	4871	5593	5972	6264
FBgn0266730	18	4	2	0	8	38	2	30	35	4	0	2
FBti0059750	11	5	12	3	4	12	6	2	11	3	10	4
FBgn0004188	3	0	2	0	3	0	2	0	1	0	5	1
FBgn0264832	191	113	151	106	92	97	67	75	87	58	58	85
FBgn0027053	17936	15417	14205	14666	13570	11839	11157	10700	12745	12600	13255	12860
FBgn0004889	65113	50387	45249	60051	52621	37517	45629	29265	38072	43390	45770	49323
FBgn0047199	2045	1772	1525	1867	1667	1568	1711	1759	1595	2021	2179	2101
FBgn0261679	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038745	19899	17433	16055	18128	15534	30360	15875	18672	18642	13632	15690	17029
FBgn0038608	2785	2230	2132	2123	1797	1318	1613	1265	1173	1335	1500	1473
FBgn0266261	0	0	0	0	0	0	0	0	0	0	0	0
FBti0019397	6	0	0	0	0	0	2	0	2	0	0	0
FBgn0039288	0	0	0	2	0	0	0	2	0	2	2	0
FBgn0037656	5278	4633	4146	4806	4572	3309	3449	3136	3468	3822	3615	4217
FBgn0037305	7863	7302	6085	6110	5767	4853	4761	5217	5382	5751	5747	5428
FBgn0250755	665	551	597	834	821	601	569	563	619	488	598	564
FBgn0037535	2243	1801	1610	1751	1689	1274	1345	1178	1276	1357	1572	1590
FBgn0011965	0	7	4	6	0	2	2	0	2	0	1	0
FBgn0038118	3326	2991	2418	2942	2191	2193	2173	1878	2306	1622	2089	2135
FBti0063883	0	6	4	2	1	1	2	10	0	0	2	5
FBgn0040466	4758	3818	3521	3200	3428	2376	2625	2190	2496	2570	2802	2815
FBgn0038217	880	302	497	697	609	480	347	209	483	297	451	484
FBgn0038391	0	0	2	2	4	2	19	40	5	32	50	8
FBgn0262003	184	149	117	283	463	187	188	144	131	179	164	147
FBgn0010433	8	0	2	0	2	0	1	2	10	0	2	4
FBgn0037712	1783	1187	1329	799	714	517	600	455	517	410	475	571
FBgn0265156	0	4	4	0	8	150	14	58	28	8	2	0
FBgn0051215	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039678	3057	1947	2016	1933	2122	6922	1296	3395	2316	2219	2213	1696
FBgn0266720	12666	9579	9019	10823	9718	6700	7421	6434	6720	7573	7709	8075
FBgn0011481	34673	24188	23182	28418	24483	17714	22806	15083	17261	18087	19779	24178
FBgn0287844	42	24	10	58	35	55	22	13	43	24	38	28
FBgn0038532	5955	5442	4462	5474	4494	3797	3947	2703	3621	3080	3592	4094
FBgn0039303	23675	19760	17100	20587	19957	13735	15442	11861	13447	14312	16017	16528
FBgn0046875	4	6	14	4	16	6	4	24	18	12	2	4
FBti0062526	0	0	0	2	0	1	0	4	0	0	0	0
FBti0019410	0	0	0	1	1	2	2	1	0	0	3	1
FBti0059844	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0025865	22286	19062	14922	19499	17583	16557	17220	16820	18358	17671	18952	20865
FBgn0028691	46507	40167	36447	38687	36312	30868	33423	30593	32720	38610	40342	38514
FBgn0259736	6152	5337	4598	5120	4190	4148	4259	3052	4410	3605	4248	4938
FBgn0085462	267	162	131	164	174	230	58	103	113	51	68	39
FBgn0039767	15410	11316	10253	12630	11497	8096	8495	6878	8179	9070	8971	11882
FBti0063889	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038576	6910	6780	6047	6341	4836	5721	4538	4105	4532	4374	4678	5161
FBtr0472721_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062145	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037648	8312	6770	6533	6951	6646	5409	5141	4681	5260	5473	5541	6214
FBgn0262992	14	0	8	12	1	0	2	5	8	0	4	1
FBgn0261552	7245	6788	6040	9089	8261	19522	8847	13973	12006	5673	7670	7427
FBgn0267945	0	0	0	0	0	20	0	6	4	0	1	0
FBti0019393	0	0	0	0	0	0	0	0	0	6	6	0
FBgn0013759	9496	8047	6599	7656	6627	5043	5975	4918	5184	4681	5345	6674
FBgn0037730	602	411	322	411	353	241	216	175	253	296	288	388
FBgn0265043	85	88	96	68	79	67	43	27	55	46	53	30
FBgn0037232	5883	5259	4634	6310	5966	4256	4884	4034	4496	4703	5018	5695
FBgn0037310	529	930	315	51	410	49	26	57	193	46	39	207
FBgn0259227	3267	2948	2386	3906	3098	2538	2902	2456	2879	2600	3028	2882
FBgn0038487	48	25	27	26	54	46	14	17	20	22	18	25
FBgn0037709	3986	3446	3142	2842	2828	2061	2379	2294	2479	2789	2800	2876
FBgn0039705	4184	3315	3258	3523	3469	5164	2848	3283	3222	2767	2803	3614
FBgn0038342	1381	1855	1109	701	933	1344	528	1089	1317	492	720	905
FBti0060344	0	0	0	0	0	0	0	0	0	0	0	0
RR48347_transposable_element	1609	1024	1246	1441	1358	950	1129	1055	1064	1409	1396	1184
FBgn0039509	4760	3721	3497	3760	3566	3101	3136	2905	3376	3550	3404	3705
FBgn0260468	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037503	14	8	53	14	36	8	18	0	1	6	8	22
FBgn0260230	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0264491	24349	20975	21040	26911	23133	16343	18852	14313	16944	14586	15228	17135
FBti0063917	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0265197	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037976	28	9	13	4	5	12	6	17	16	4	6	13
FBgn0037930	14565	9925	9632	11422	11043	7844	8688	7180	8854	11568	11522	9992
FBti0060834	0	6	4	0	0	2	0	0	2	0	1	5
FBgn0083946	114	22	2	16	32	1874	28	752	476	6	12	6
FBgn0051162	0	0	0	0	1	0	0	0	0	0	0	0
FBgn0003339	8	0	8	1	17	6	4	2	0	0	0	10
FBgn0037231	84	62	57	72	61	30	40	37	31	60	20	46
FBgn0039787	795	47	1967	409	3855	983	2329	19	22	431	33	1474
FBgn0010438	305	229	210	204	208	148	154	149	173	206	199	187
FBti0019326	0	0	4	10	6	6	0	2	0	10	0	4
FBgn0037241	6783	4967	4789	5733	5490	3692	4727	3468	3741	4176	4390	4984
FBgn0038426	4143	2840	2831	2969	3135	2558	2600	2146	2811	3926	3795	2916
FBgn0051331	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062166	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004882	21101	17342	15964	19802	16205	26737	17128	14730	16706	9994	12807	15676
FBgn0020626	19767	17976	13633	17856	15443	14745	15249	15315	15079	12502	14224	16530
FBgn0037439	15252	12068	10700	12681	11216	9827	10228	7582	9506	10612	11496	11694
FBgn0038165	7656	5085	4854	6250	5679	3794	5030	2803	3569	4630	5149	5910
FBgn0037299	9054	7350	6582	6846	6680	5584	5427	7309	5476	5893	5802	6598
FBgn0051080	0	0	0	0	0	0	0	0	2	0	0	0
FBgn0037657	13566	10596	9724	10825	10262	7687	7946	6247	7484	8161	8713	10048
FBti0019364	5	4	3	3	0	2	9	4	2	8	0	6
FBgn0038415	22	10	6	50	37	12	16	25	13	14	24	28
FBgn0039595	288	262	233	212	209	233	183	157	122	194	177	210
FBgn0037370	12004	10894	10382	12158	10268	8832	9130	9440	9185	9835	10552	10351
FBgn0039702	3849	2898	2836	2744	2882	2594	2584	2392	2585	2782	2752	3162
FBgn0039039	71	26	38	14	30	78	12	38	30	26	38	22
FBgn0039408	36	25	22	19	28	25	12	26	19	23	16	13
FBgn0038842	7105	6653	6161	7609	6254	9526	7823	12591	9427	7895	8783	8306
FBgn0038799	3190	4425	3774	5732	3573	10403	6141	7690	8173	6844	8640	6061
FBgn0285959	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038198	1380	716	1924	2270	4970	1029	2180	1255	969	1439	841	1677
FBgn0267817	2	0	7	4	0	2	2	0	1	12	0	4
FBgn0038596	34	67	55	23	34	88	12	49	57	9	25	27
FBgn0054041	355	0	1173	241	2665	547	1838	0	2	278	2	831
FBgn0039308	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0014023	8080	6579	6256	6330	6400	5262	5746	6454	5730	6402	6359	6466
FBgn0038902	638	511	437	430	455	370	299	181	224	178	284	378
FBti0060455	0	0	0	0	0	0	0	0	0	0	0	2
FBti0019373	1	0	14	0	2	0	2	2	5	6	6	0
FBgn0002719	23623	18987	17769	19123	16141	24063	16635	19777	17730	15911	19815	19410
FBgn0046225	3315	2502	2231	2271	1965	9097	1693	4624	3695	1892	1888	2026
FBgn0283626	52	0	168	28	440	68	187	0	0	61	0	104
FBgn0010258	2857	4610	1583	338	1351	287	177	546	830	448	499	874
FBti0064266	0	0	0	2	1	0	0	2	0	0	0	4
FBtr0304522_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027584	174	236	518	978	316	3276	1348	1638	1655	681	604	816
FBgn0024509	23089	18990	16110	17434	16921	14062	13935	10810	13706	15135	16105	17175
FBti0020325	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0044826	24215	20130	18116	22572	19461	16617	18342	16647	18120	14092	17247	18744
FBgn0037659	10817	8930	7256	9070	7967	5610	6362	4906	6086	5119	5800	7100
FBgn0263404	8	2	0	0	2	244	0	75	45	0	0	0
FBti0020302	2	0	2	2	2	8	8	2	2	1	0	6
FBgn0038582	1274	1076	872	1045	958	789	619	570	606	914	891	762
FBgn0267773	54	22	36	34	62	28	29	25	12	37	24	12
FBgn0039860	3648	3091	2760	3254	3104	2057	2367	1779	2144	2408	2612	2913
FBgn0037882	3728	3120	2922	3148	2939	2300	2619	2272	2622	2972	3129	3060
FBgn0261843	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037766	98	65	77	84	40	128	38	109	92	12	24	36
FBgn0038325	5760	4094	3658	4788	4352	3265	3848	3082	3536	3526	3772	4439
FBgn0037283	114	118	56	8	154	3980	20	1818	1004	24	26	44
FBgn0000454	52043	42949	31741	43844	39619	56784	43378	55847	57701	51999	50593	52162
FBgn0038435	32	16	31	23	37	2	7	3	16	4	18	25
FBgn0286738	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039186	21208	15175	15189	21639	19676	14313	17079	13333	14559	15379	15967	18954
FBgn0265198	0	0	4	4	21	0	2	0	0	0	0	1
FBti0062781	0	4	1	0	2	0	0	0	0	0	0	0
FBgn0038361	244	164	136	122	95	2526	120	1638	886	92	90	82
FBgn0038469	86	57	107	54	63	28	52	28	31	51	32	55
FBgn0051224	24063	17747	15585	20600	17081	12944	14980	9807	12868	11126	12961	15404
FBgn0262741	6	0	6	4	4	6	3	12	2	10	0	10
FBgn0037570	19	4	20	10	14	12	10	13	4	2	10	6
FBgn0027575	3959	3048	2366	2336	1860	1271	1314	1154	1182	1342	1257	1661
FBtr0304336_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037391	5904	5213	4328	4661	4220	4929	3865	3632	4374	3468	3751	4673
FBgn0037466	10180	7958	7130	9376	8346	6091	7197	5361	6396	6834	7139	8012
FBgn0003512	7327	6865	6136	5665	5031	4314	4736	4229	4416	4871	5257	5515
FBgn0051036	12	28	7	12	22	30	16	23	22	8	6	2
FBgn0038986	125	0	343	217	527	72	260	2	2	42	78	102
FBti0019368	44	42	43	55	46	45	39	32	30	12	23	38
FBgn0261859	8455	7071	6752	6347	5673	4810	5325	5056	5309	3518	4763	5555
FBgn0037880	4354	3453	2833	3505	3270	2634	2667	2423	3136	3259	3493	3700
FBgn0038072	1180	1044	1419	1132	887	854	952	926	925	712	1093	979
FBgn0027493	17774	13460	13031	14643	13251	11301	11192	8927	10580	12068	13052	14057
FBgn0010768	4800	4101	3796	3578	2782	1997	3018	1744	2095	2358	2772	3453
FBgn0039852	55	68	66	31	25	64	53	37	38	8	28	25
FBgn0266171	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037794	3486	3227	3013	3551	3039	2996	2846	3034	2857	2482	2944	2741
FBgn0027083	4509	3734	3063	3571	3421	3295	2625	2336	2901	2663	3081	3260
FBgn0263409	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039518	184	134	38	10	210	11377	44	4484	2846	54	32	62
FBgn0051226	800	1198	774	234	1423	58621	400	40246	19774	523	590	376
FBgn0038090	12	0	0	0	0	4	0	4	8	0	0	4
FBti0063085	0	4	0	4	1	6	2	4	4	2	3	0
FBgn0038897	2200	1755	1407	1741	1810	1568	1602	1534	1618	1376	1639	1939
FBgn0038080	1979	1719	1688	1496	1477	2395	1585	2004	1786	1755	1789	1558
FBgn0037796	1419	1572	1451	3396	2263	5498	2998	4900	4009	2064	2793	2491
FBgn0038749	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0047351	554	543	368	151	809	41434	181	25148	14410	184	286	189
FBti0061865	8	2	9	11	5	2	9	5	4	10	15	3
FBgn0051578	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0013277	559	544	431	382	219	747	288	323	413	250	249	297
FBgn0051093	62	44	42	11	94	23	21	6	40	11	1	37
FBgn0037845	691	726	676	994	664	1045	824	1177	941	1112	1059	869
FBgn0038832	710	864	697	1268	1307	1597	1307	1497	1462	1047	1720	1023
FBti0019284	0	0	0	0	2	0	0	0	2	0	0	0
FBgn0040601	50	43	20	27	39	48	20	31	43	34	28	24
FBgn0051438	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038708	337	554	262	83	375	9654	96	4954	2907	88	93	191
FBgn0037783	0	2	0	0	0	0	0	2	0	0	0	0
FBgn0285913	5741	4622	4130	4401	4001	4354	3169	3030	3521	3168	3413	3745
FBgn0085321	44	58	26	24	74	3262	40	1692	1096	26	32	14
FBgn0039056	11850	9147	7806	9537	9599	7639	7784	6932	8405	7084	7747	9128
FBgn0037513	6180	8462	6219	11958	8535	19562	14129	32425	16545	12002	13904	11623
FBgn0040524	1772	1795	1464	995	1169	612	554	771	931	444	450	673
FBgn0051320	5922	5294	4380	5292	4910	3628	3391	2761	3419	3439	3678	3740
RR48391_transposable_element	4	4	6	5	4	2	2	2	8	0	3	4
FBgn0051165	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038306	7997	6383	5711	7192	6548	5772	5698	4498	4978	5790	6739	6578
FBti0019436	8	0	0	4	8	0	0	2	0	2	6	5
FBti0060417	3	1	1	0	0	2	4	3	7	8	0	4
FBgn0037473	4567	3462	3267	3696	3848	2844	3213	2582	2836	3209	3289	3757
FBgn0038928	4050	3260	2993	3480	3274	2481	2712	2566	2662	2716	2747	3046
FBgn0039438	4	0	2	2	0	14	4	6	2	2	2	0
FBgn0250732	19598	17321	14893	15383	12989	10249	12118	9427	11800	9929	11146	13690
FBgn0000140	17663	13524	11841	17878	14922	10195	13304	9013	12079	9618	11904	14011
FBgn0267239	0	0	2	0	0	0	0	0	0	0	0	0
FBgn0039254	3663	3379	2826	3366	2980	2549	2715	2747	2605	2444	2895	2885
FBgn0039237	4	6	8	7	25	6	16	0	4	2	0	9
FBgn0267940	0	0	2	6	2	2	0	6	2	2	6	0
FBgn0038621	444	342	273	470	204	203	312	210	230	132	175	280
FBgn0004644	1444	1657	1401	1449	985	1806	1614	1672	1687	1670	2060	1688
FBgn0002645	45677	36955	37423	49445	43752	35309	38186	29289	36641	30755	34682	36439
FBgn0010043	24	26	22	8	21	4	26	26	12	30	38	6
FBgn0250839	1	0	4	2	0	0	5	0	2	2	2	2
